idx,frame_id,label_present,geometry_ok,rendered,pallet_type,diagnostic_mode,noise_tier,image_w,image_h,fx,fy,cx,cy,label_reproj_consistency_px,camera_distance_measured_m,camera_distance_used_m,camera_distance_source,camera_distance_limit_m,elevation_deg_actual,projected_size_actual,object_depth_z_m,mask_m0_area,mask_m0_bbox_w_px,mask_m0_bbox_h_px,mask_m0_min_side_px,bbox_all_w_px,bbox_all_h_px,bbox_all_min_side_px,bbox_all_diag_px,bbox_vis_w_px,bbox_vis_h_px,bbox_vis_min_side_px,bbox_vis_diag_px,bbox_vis_area_px2,visible_kp_min_pair_dist_px,visible_kp_hull_area_px2,inframe_corner_count,visible_corner_count,visible_kp_count,V_vis_label,visible_corner_count_matches_label,pnp_exact_success,pnp_exact_inliers,pnp_exact_reproj_mean_px,pnp_exact_reproj_max_px,pnp_exact_trans_err_cm,pnp_exact_rot_err_deg,canonical3d_exact_reproj_mean_px,mc1px_solve_fail_rate,mc1px_diverged_rate,mc1px_pose_fail_rate,mc1px_trans_cm_q50,mc1px_trans_cm_q90,mc1px_trans_cm_q95,mc1px_rot_deg_q50,mc1px_rot_deg_q90,mc1px_rot_deg_q95,mc1px_reproj_px_q50,mc1px_reproj_px_q90,mc1px_reproj_px_q95,mc2px_solve_fail_rate,mc2px_diverged_rate,mc2px_pose_fail_rate,mc2px_trans_cm_q50,mc2px_trans_cm_q90,mc2px_trans_cm_q95,mc2px_rot_deg_q50,mc2px_rot_deg_q90,mc2px_rot_deg_q95,mc2px_reproj_px_q50,mc2px_reproj_px_q90,mc2px_reproj_px_q95,mc3px_solve_fail_rate,mc3px_diverged_rate,mc3px_pose_fail_rate,mc3px_trans_cm_q50,mc3px_trans_cm_q90,mc3px_trans_cm_q95,mc3px_rot_deg_q50,mc3px_rot_deg_q90,mc3px_rot_deg_q95,mc3px_reproj_px_q50,mc3px_reproj_px_q90,mc3px_reproj_px_q95,physical_valid,physical_violations,physical_unknown,gate_valid,gate_valid_unknown,gate_unknown_fields,G1_pass,G2_pass,G3_pass,G4_pass,G5_pass,pnp_eligible_candidate_2cell,pnp_eligible_candidate_3cell,pnp_eligible_candidate_4cell,tiny_warning,pnp_stress
443,f0443,True,True,True,Pallet_3,context-rich,,640,480,605.9065,605.9065,320,240,5.6843419e-14,3.7799131,3.7799131,label_recomputed,10,70.096,,3.7799131,25588,235,180,180,236.51136,181.97028,181.97028,298.41381,236.51136,181.97028,181.97028,298.41381,43038.038,6.1304965,28195.527,8,8,9,8,True,True,9,1.5483414e-05,6.5754512e-05,9.5109429e-06,2.9575587e-06,1.6024636e-05,0,0,0,1.0261558,2.3363679,2.4817391,1.1157193,2.1096387,2.4118685,1.069682,1.3029743,1.4053769,0,0,0.1,1.8833821,4.4127809,5.3970636,2.2630669,4.2928073,4.4803721,2.128304,2.7795437,2.9839011,0,0,0.425,3.3765257,7.4415736,8.9736158,3.5680813,6.9988819,9.0157553,3.2697978,4.3250842,4.9397293,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
444,f0444,True,True,True,Pallet_0,context-rich,,560,560,386.59755,386.59755,280,280,5.6843419e-14,1.3134508,1.3134508,label_recomputed,10,23.484,,1.2640284,78009,400,243,243,534.62778,248.24269,248.24269,589.45,205.03387,233.42748,205.03387,310.68839,47860.54,33.951764,23095.495,6,4,5,4,True,True,5,9.8400306e-06,2.3711609e-05,1.6657015e-05,4.5177455e-06,8.5641265e-06,0,0.005,0.005,0.73520888,1.5100018,1.7162084,0.46285825,0.88143422,0.98486089,0.85870937,1.3402107,1.520818,0,0.045,0.055,1.526199,3.2074367,32.005501,0.90533343,1.9238719,18.51515,1.7073779,3.0938149,21.647014,0,0.09,0.14,2.352888,14.691609,53.308651,1.4520292,4.7450099,48.949096,2.812737,9.8490363,124.89422,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
445,f0445,True,True,True,Pallet_1,controlled-occlusion,,640,480,559.29342,559.29342,320,240,5.6843419e-14,5.3165858,5.3165858,label_recomputed,10,2.171,,4.8908146,2781,172,22,22,192.23142,22.492047,22.492047,193.54279,15.237121,22.492047,15.237121,27.167297,342.71405,7.4912101,236.79514,6,4,5,4,True,True,5,8.9201186,15.483519,2470483.2,0.00012276541,8.9216226,0,0.845,1,23207.705,6.9512395e+14,5.9994655e+22,44.296429,128.22166,137.15921,8.8779863,27.294919,56.154029,0,0.91,0.995,171807.15,2.7562308e+16,1.5084863e+22,69.637934,153.05208,166.00053,9.396982,29.060484,53.337502,0,0.93,1,51837.647,3.4838219e+14,1.6091204e+19,96.371222,170.25978,173.22073,9.4560784,27.058987,55.658878,True,,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
446,f0446,True,True,True,Pallet_2,controlled-occlusion,,640,480,429.40042,429.40042,320,240,5.6843419e-14,2.4818372,2.4818372,label_recomputed,10,38.382,,2.4818372,24031,215,168,168,216.61439,168.90044,168.90044,274.68009,158.19055,168.90044,158.19055,231.41221,26718.455,23.023858,13897.49,8,6,6,6,True,True,6,9.3658127e-06,1.2253027e-05,1.8543506e-05,4.9783131e-06,1.0218264e-05,0,0,0.035,1.8472491,4.0020786,4.7638819,0.78627308,1.4026465,1.5132508,0.96253422,1.4125631,1.4973898,0,0,0.295,3.5997687,7.9897865,9.425455,1.5066095,2.7295001,3.1586292,1.9134677,2.6775678,3.1985123,0,0,0.58,5.7208852,16.371662,23.595397,2.3591546,4.8257397,31.843601,2.7223322,4.439038,19.839224,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
447,f0447,True,True,True,Pallet_3,context-rich,,960,540,605.9065,605.9065,480,270,5.6843419e-14,45.052592,45.052592,label_recomputed,10,39.895,,42.539819,172,22,16,16,22.28868,16.279526,16.279526,27.600874,22.28868,16.279526,16.279526,27.600874,362.84915,1.6542456,186.29063,8,8,9,8,True,True,9,4.6318661e-06,7.0155015e-06,0.0011750296,4.1105455e-05,4.06715e-06,0,0.68,0.995,136.95686,368.89228,516.8429,6.9619244,38.269797,40.702079,1.0720143,2.9795747,3.2437933,0,0.855,1,277.94933,877.79171,1088.8904,22.749415,99.275321,104.8969,2.186708,3.7327573,3.9846966,0,0.94,1,487.44103,1255.592,2033.5009,42.039616,106.9362,111.88296,3.3749987,4.9941016,5.1979082,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,True,False,False,True,True
448,f0448,True,True,True,Pallet_1,context-rich,,640,480,687.64345,687.64345,320,240,2.8421709e-14,1.9239159,1.9239159,label_recomputed,10,4.744,,1.8409518,35174,531,98,98,537.88631,102.85862,102.85862,547.63271,436.23421,73.1778,73.1778,442.32937,31922.659,73.941833,15864.628,6,4,5,4,True,True,5,0.0016722558,0.0019390768,0.0026041866,0.0003712983,6.1662332e-06,0,0,0.225,1.1310828,12.702395,18.299959,0.38416922,1.7132611,2.3813743,1.1225522,8.0205154,12.419851,0,0,0.25,2.4154637,15.39298,24.468873,0.81289668,2.2475896,2.9943895,1.9333195,9.1435366,16.940874,0,0.005,0.3,2.9742589,14.015062,21.74825,1.1066267,2.5390081,3.5657502,2.8793525,8.9950365,11.100666,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
449,f0449,True,True,True,Pallet_2,controlled-occlusion,,720,480,584.23512,584.23512,360,240,5.6843419e-14,1.8777577,1.8777577,label_recomputed,10,10.354,,1.7730273,44803,403,187,187,541.38433,190.08975,190.08975,573.78664,206.83721,190.08975,190.08975,280.91947,39317.635,42.028384,15142.211,6,4,5,4,True,True,5,96.770016,193.14117,5.3786481e+08,3.1945285e-06,96.770044,0,0.525,0.72,11.86306,2.8179873e+15,2.0443313e+33,3.7053905,177.53698,178.13709,91.943436,99.023847,118.35235,0,0.505,0.865,13.839528,1.345217e+14,3.7076623e+20,8.1422342,177.92886,178.73358,56.525615,129.73162,170.33706,0,0.49,0.935,24.265959,1.4508752e+11,9.5356662e+18,12.736843,177.11236,178.44081,17.975372,126.28022,168.6976,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
450,f0450,True,True,True,Pallet_0,context-rich,,640,480,552.06335,552.06335,320,240,2.8421709e-14,5.9967863,5.9967863,label_recomputed,10,1.323,,5.1065933,2191,120,21,21,166.73831,21.81429,21.81429,168.15923,81.416399,14.947151,14.947151,82.777094,1216.9432,15.089137,617.24501,4,3,4,3,True,True,4,2.318979e-05,7.5024511e-05,0.00040043056,3.7662935e-05,2.420835e-05,0,0.135,0.985,45.196651,106.12277,131.02387,4.3278564,9.7513774,11.507913,2.1173813,4.2204919,4.8130009,0,0.375,0.985,77.912224,193.9238,243.8483,9.063672,21.321347,25.298983,4.3373489,8.3224653,9.8734678,0,0.62,1,118.01584,353.6316,686.75005,15.148138,39.877799,48.788057,7.338775,12.628978,14.185637,True,,ground_continuity_pass,False,False,,False,True,True,True,True,False,False,False,True,True
451,f0451,True,True,True,Pallet_3,context-rich,,960,540,605.9065,605.9065,480,270,1.1368684e-13,1.1607656,1.1607656,label_recomputed,10,32.123,,1.1607656,254808,960,362,362,1004.9354,363.79313,363.79313,1068.7566,452.95154,348.99224,348.99224,571.80476,158076.57,59.355284,58529.818,6,3,4,3,True,True,4,5.5430876e-05,0.00015912946,2.0184287e-05,2.3936135e-05,5.5430874e-05,0,0,0.07,1.987306,4.4840924,5.5455839,1.5299319,2.7998249,3.3514405,2.1084652,4.3107205,5.4937299,0,0,0.485,4.5660565,9.8512386,11.327054,3.5538613,6.0383813,7.2484884,4.8094668,9.5614915,11.317786,0,0,0.74,6.4867173,14.121774,16.648917,5.0654509,8.7094945,9.799495,6.7449903,13.617927,16.407852,True,,ground_continuity_pass,False,False,,False,True,True,True,True,True,True,True,False,False
452,f0452,True,True,True,Pallet_0,context-rich,,560,560,642.56421,642.56421,280,280,5.6843419e-14,5.0002059,5.0002059,label_recomputed,10,15.021,,4.6962057,9879,187,79,79,190.56936,80.6452,80.6452,206.93073,190.56936,80.6452,80.6452,206.93073,15368.504,17.333788,10174.593,8,8,9,8,True,True,9,1.3942153e-05,5.8362711e-05,6.5287888e-06,2.9575587e-06,1.3859376e-05,0,0,0.065,1.5779369,4.2507948,5.3651515,0.42289222,0.70531532,0.7585379,1.052917,1.3202338,1.3710804,0,0,0.315,3.5081809,8.4611598,10.107658,0.85054475,1.4899146,1.663039,2.0250076,2.6342545,2.8127988,0,0,0.56,5.4037513,14.788175,18.790157,1.3142861,2.1491274,2.4079238,3.1017374,3.9708262,4.3659333,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
453,f0453,True,True,True,Pallet_1,context-rich,,960,540,664.42564,664.42564,480,270,1.1368684e-13,117.15185,117.15185,label_recomputed,10,20.839,,113.94422,0,0,0,0,8.6091823,4.0435255,4.0435255,9.511473,8.6091823,4.0435255,4.0435255,9.511473,34.811448,0.76052946,21.265814,8,8,9,8,True,True,9,5.1355234e-06,1.0477323e-05,0.00089478287,0.00011361286,5.1353057e-06,0,0.955,1,1370.9923,8080.9943,10244.257,17.617999,115.21717,122.40844,1.2493868,1.7380221,1.8636858,0,0.98,1,2337.6623,10289.846,20254.073,41.627278,127.07518,135.28479,2.2180778,2.7854804,2.9531171,0,0.985,1,3099.8511,24280.264,49988.496,80.396504,135.86538,147.6446,3.2758327,4.2666805,4.5534733,False,mask_invariants_pass|camera_distance_over_limit|empty_target_mask,ground_continuity_pass,False,False,,True,True,False,True,True,False,False,False,True,True
454,f0454,True,True,True,Pallet_3,context-rich,,640,480,605.9065,605.9065,320,240,1.1368684e-13,1.19402,1.19402,label_recomputed,10,3.894,,1.1274245,50114,382,185,185,1077.0069,195.53554,195.53554,1094.6131,356.78128,183.53452,183.53452,401.22039,65481.68,51.922867,41859.692,6,6,7,6,True,True,7,4.3881645e-06,1.0168457e-05,2.2298984e-06,0,9.8260474e-06,0,0,0,0.4456067,1.1137152,1.3888814,0.21363842,0.37044899,0.41961365,1.1279674,1.705859,1.8645846,0,0,0,0.89440983,1.886858,2.3978833,0.36421213,0.69219633,0.76678946,2.3100568,3.2430113,3.5883237,0,0,0.005,1.101155,2.7723653,3.4935789,0.59994273,1.0326462,1.1991139,3.262395,4.3898926,4.9377875,True,,ground_continuity_pass,False,False,,True,True,True,True,False,True,True,True,False,False
455,f0455,True,True,True,Pallet_2,context-rich,,640,480,454.9164,454.9164,320,240,5.6843419e-14,8.1185831,8.1185831,label_recomputed,10,14.857,,7.6253121,1945,94,36,36,94.124757,36.324946,36.324946,100.89089,94.124757,36.324946,36.324946,100.89089,3419.0767,9.869538,2184.496,8,8,9,8,True,True,9,3.5064685e-06,4.7784738e-06,4.3499195e-06,5.2630142e-06,3.838143e-06,0,0,0.5,5.0173062,13.643392,15.592789,1.0342179,1.6409395,1.8125867,1.0075719,1.3291273,1.4761614,0,0,0.82,11.523912,28.083107,30.950067,2.0252747,3.2506412,3.8419286,2.081079,2.7482577,2.8995206,0,0,0.87,17.808608,42.435839,50.732081,3.0970927,5.9968565,6.8123531,3.0931922,4.4679732,5.3513387,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
457,f0457,True,True,True,Pallet_0,controlled-occlusion,,960,540,479.23093,479.23093,480,270,1.1368684e-13,3.9735609,3.9735609,label_recomputed,10,3.941,,3.5303547,6315,202,38,38,207.50112,40.727472,40.727472,211.46026,102.38151,21.708687,21.708687,104.65773,2222.5681,4.1618668,1382.5865,7,4,5,4,True,True,5,9.3502914,11.764494,102.79246,0.81314113,40.460794,0,0.43,0.79,37.254238,1184.5542,1358.6913,1.1578831,44.782585,51.835984,4.4914785,36.465866,37.156191,0,0.52,0.835,94.223125,859.68694,1216.4368,2.4961257,51.064623,53.235071,13.446359,36.899283,37.764196,0,0.555,0.895,123.8114,507.73639,1121.1247,3.1689174,50.558686,54.143299,14.377075,36.939543,38.152078,True,,ground_continuity_pass,False,False,,True,True,True,True,False,True,False,False,False,True
458,f0458,True,True,True,Pallet_2,context-rich,,640,480,605.9065,605.9065,320,240,0,1.1436794,1.1436794,label_recomputed,10,27.758,,1.1094317,116441,640,232,232,927.70353,791.25576,791.25576,1219.3111,371.746,147.20862,147.20862,399.8318,54724.217,58.384356,38135.721,4,4,5,4,True,True,5,7.7206779e-06,1.1362781e-05,2.5268667e-05,1.6903856e-05,7.4593913e-06,0,0,0.01,0.46000304,0.84279317,1.0373455,0.3055963,0.55365276,0.62340745,0.76469753,1.2555089,1.3483736,0,0,0.025,0.89647573,1.9889893,2.4141044,0.67410013,1.2788019,1.4686577,1.6704778,2.7087777,3.0622375,0,0,0.01,1.4096815,2.6107232,3.0444013,0.98824131,1.7263636,1.953033,2.411051,3.8101715,4.3150449,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
459,f0459,True,True,True,Pallet_1,context-rich,,640,480,692.17183,692.17183,320,240,1.1368684e-13,2.2721057,2.2721057,label_recomputed,10,46.697,,2.2306237,84304,429,362,362,472.3487,377.12823,377.12823,604.43279,253.7734,352.48381,253.7734,434.33372,89451.016,28.039626,3766.3445,5,3,3,3,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,ground_continuity_pass,False,False,,False,True,True,True,True,False,False,False,False,True
460,f0460,True,True,True,Pallet_1,context-rich,,560,560,576.12295,576.12295,280,280,1.1368684e-13,1.7437668,1.7437668,label_recomputed,10,33.128,,1.7114092,90164,431,320,320,538.37131,342.42361,342.42361,638.042,188.27958,293.22648,188.27958,348.46947,55208.56,30.946479,2333.7903,5,3,4,3,True,True,4,1.889578e-05,3.4887971e-05,5.3251207e-05,4.1791326e-05,1.8895781e-05,0,0,0.63,6.4036405,14.301179,16.273082,2.64335,5.421232,5.8434459,0.81351711,1.7005009,2.1543431,0,0,0.895,13.516304,28.060814,33.825225,5.8421555,10.074654,11.274315,1.7481557,3.3075638,4.7886966,0,0,0.935,16.722638,43.007161,52.878072,7.7480964,16.340782,19.820368,2.292232,5.1575836,5.8519108,True,,ground_continuity_pass,False,False,,False,True,True,True,True,True,True,True,False,True
462,f0462,True,True,True,Pallet_2,context-rich,,640,480,605.9065,605.9065,320,240,5.6843419e-14,1.9984427,1.9984427,label_recomputed,10,8.893,,1.886981,32001,357,143,143,498.39018,163.46969,163.46969,524.51417,248.70818,58.431098,58.431098,255.47984,14532.292,58.433536,7258.4048,4,3,4,3,True,True,4,5.5582328e-05,0.00018385978,3.716066e-05,3.5838159e-05,5.5582328e-05,0,0,0.17,3.1101717,5.5526963,6.936873,1.4548289,3.3006821,3.889634,1.5262612,3.0241025,3.6245133,0,0,0.635,6.3007719,12.804453,14.34355,3.3451106,6.681065,7.916805,3.3181158,6.1295499,7.244958,0,0,0.82,8.9502246,18.985796,23.50518,4.8183033,9.0243213,10.139059,4.4762394,8.6988858,9.6133825,True,,ground_continuity_pass,False,False,,False,True,True,True,True,True,True,True,False,True
463,f0463,True,True,True,Pallet_0,context-rich,,960,540,575.1809,575.1809,480,270,1.1368684e-13,11.898509,11.898509,label_recomputed,10,57.878,,10.805034,1737,54,36,36,56.123271,66.169933,56.123271,86.76567,50.603049,31.623561,31.623561,59.671754,1600.2486,4.6388663,886.02918,4,4,5,4,True,True,5,1.5534617e-05,2.4437859e-05,0.00071631408,7.8435735e-05,1.5100319e-05,0,0.08,0.965,32.38847,69.935661,83.172005,11.915559,41.5566,50.04062,1.850379,3.1823332,3.3902104,0,0.29,0.995,56.828535,126.95769,159.19938,16.541326,48.205504,58.269331,2.5941966,4.0820949,4.4438837,0,0.405,1,70.273381,176.86994,222.84065,22.878685,55.132182,61.626022,3.4343998,5.4089561,6.129816,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,False,False,True
464,f0464,True,True,True,Pallet_1,context-rich,,640,480,697.02098,697.02098,320,240,5.6843419e-14,4.664693,4.664693,label_recomputed,10,12.532,,4.429103,9485,217,68,68,217.48875,68.346406,68.346406,227.97498,217.48875,68.346406,68.346406,227.97498,14864.575,19.009586,11547.523,8,8,9,8,True,True,9,7.7337996e-06,3.5128856e-05,2.658975e-06,1.7075473e-06,7.6149876e-06,0,0,0.005,1.3355893,2.7769679,3.4128266,0.39143205,0.67818729,0.76249478,1.0346192,1.3098539,1.4331462,0,0,0.22,2.7088149,6.3031682,7.0012857,0.74143984,1.3223961,1.4555563,2.0656909,2.6922077,2.8399514,0,0,0.42,4.0166116,10.508076,11.770417,1.2605213,2.0411537,2.2244959,3.172955,4.0058654,4.4211193,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
466,f0466,True,True,True,Pallet_0,context-rich,,960,540,391.23099,391.23099,480,270,1.1368684e-13,0.6156803,0.6156803,label_recomputed,10,57.074,,0.6156803,352231,905,537,537,1373.2935,1745.2867,1373.2935,2220.8019,440.46713,209.51282,209.51282,487.75702,92283.508,79.594938,51289.183,3,3,4,3,True,True,4,0.00090932451,0.003587618,0.00069981662,0.00062126569,0.0010033175,0,0.465,0.895,13.476707,81.283721,81.533127,12.965222,88.305903,88.703939,15.592816,194.57984,195.26399,0,0.445,0.955,18.873558,81.33157,81.645102,19.054527,88.494151,89.094969,21.301639,196.11733,198.28756,0,0.42,0.985,21.474833,81.015314,81.639596,21.826986,87.697823,89.035969,27.296638,195.99197,198.3353,True,,ground_continuity_pass,False,False,,False,True,True,True,True,True,True,True,False,True
467,f0467,True,True,True,Pallet_3,context-rich,,720,480,605.9065,605.9065,360,240,5.6843419e-14,61.98332,61.98332,label_recomputed,10,35.687,,61.98332,71,14,8,8,14.892288,9.0177142,9.0177142,17.40975,14.892288,9.0177142,9.0177142,17.40975,134.29439,1.2039574,77.894369,8,8,8,8,True,True,8,6.0969563e-06,8.6631642e-06,0.003706337,0.00010272994,8.258331e-06,0,0.825,1,300.68798,781.55925,1251.6793,8.7099949,18.022765,104.94167,0.99622197,1.3948061,1.4782119,0,0.945,1,648.53267,1619.9434,2229.788,22.108149,111.61497,120.85416,1.9923311,2.648943,2.9755519,0,0.985,1,869.39091,2656.8516,3447.0029,36.519045,117.73582,123.81978,3.0807925,3.9539758,4.2129463,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
468,f0468,True,True,True,Pallet_3,controlled-occlusion,,960,540,471.48744,471.48744,480,270,1.1368684e-13,5.0520951,5.0520951,label_recomputed,10,15.156,,4.8979224,3380,94,50,50,94.884909,50.157594,50.157594,107.32628,73.519012,50.157594,50.157594,88.999042,3687.5368,13.255004,2248.1139,8,6,7,6,True,True,7,4.1574636e-06,7.725243e-06,1.351353e-05,3.6222548e-06,4.4934113e-06,0,0,0.585,6.0457263,13.113376,15.375378,0.87610067,1.4621952,1.8836529,0.93600154,1.2988858,1.3977909,0,0,0.805,10.390734,27.131487,31.791308,1.7836709,3.013725,3.3169444,1.8435492,2.571155,2.7429173,0,0.01,0.905,22.76667,55.778527,68.145638,2.9699254,5.4956072,22.390804,2.8287529,4.2296948,20.508428,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
469,f0469,True,True,True,Pallet_1,context-rich,,640,480,506.6098,506.6098,320,240,5.6843419e-14,2.1727702,2.1727702,label_recomputed,10,4.181,,2.0515856,12790,275,62,62,376.30469,62.050836,62.050836,381.38632,190.54176,60.817237,60.817237,200.01225,11588.223,25.937103,5789.1892,6,5,6,5,True,True,6,7.9317904e-06,1.1724832e-05,2.0870791e-05,1.7075473e-06,1.1018541e-05,0,0,0,1.0924458,2.746731,3.133583,0.34911801,0.60643229,0.68195844,0.88102362,1.2468889,1.3533104,0,0,0.11,2.3044594,5.1158083,6.5072079,0.71727358,1.1989974,1.284632,1.8190313,2.553093,2.8215753,0,0,0.345,3.7840422,8.5098107,9.8970014,1.0798181,1.9366742,2.3446967,2.7158868,3.860842,4.1026507,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
471,f0471,True,True,True,Pallet_2,context-rich,,640,480,605.9065,605.9065,320,240,5.6843419e-14,8.1634949,8.1634949,label_recomputed,10,75.593,,7.9578114,6096,103,86,86,103.33958,86.89831,86.89831,135.01994,103.33958,86.89831,86.89831,135.01994,8980.0346,2.2506699,7211.332,8,8,9,8,True,True,9,8.2084687e-06,1.6349256e-05,7.5183649e-05,3.1299859e-05,8.2128378e-06,0,0,0.535,5.0249474,12.029439,14.375218,3.0673148,5.2384296,5.708833,1.0637022,1.3528036,1.4317503,0,0,0.85,10.147921,25.685677,33.209175,5.7685031,10.606879,12.048671,2.1562919,2.7601122,3.1171874,0,0.005,0.975,14.560274,35.609878,41.840076,8.7819702,28.476457,34.055842,3.162782,6.2854486,7.4912886,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
472,f0472,True,True,True,Pallet_0,context-rich,,960,540,657.26821,657.26821,480,270,5.6843419e-14,9.572077,9.572077,label_recomputed,10,9.676,,9.0759045,2256,110,30,30,112.31976,30.415337,30.415337,116.36504,112.31976,30.415337,30.415337,116.36504,3416.2434,10.101207,2307.7622,8,8,9,8,True,True,9,2.3083973e-06,3.7320933e-06,3.5181242e-05,1.7075473e-06,2.5336823e-06,0,0,0.52,5.3393006,12.342319,14.570126,0.87395581,1.3337215,1.5052083,1.0470956,1.2807092,1.3548058,0,0,0.725,10.187057,29.369085,32.95812,1.5307423,2.5952764,2.9783518,2.0594604,2.7194162,2.8623984,0,0,0.875,16.454215,42.463539,48.790049,2.7707831,4.4642468,5.5129786,2.93577,3.9534442,4.1941091,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,False,False,True
473,f0473,True,True,True,Pallet_1,context-rich,,640,480,571.28849,571.28849,320,240,1.1368684e-13,2.9917121,2.9917121,label_recomputed,10,1.968,,2.8248518,7046,266,39,39,304.99224,40.113183,40.113183,307.61882,146.4966,31.792374,31.792374,149.90667,4657.4748,22.133467,2661.5512,4,4,5,4,True,True,5,7.1765122e-06,1.6324965e-05,3.2720511e-05,6.6133022e-06,6.9108297e-06,0,0.005,0.11,1.8214008,5.0913934,6.1533862,0.6861043,1.0655454,1.1591582,0.79390663,1.160445,1.3144889,0,0,0.365,3.8215547,8.8366968,10.966308,1.2258136,2.2536871,2.6206123,1.5599426,2.4837551,2.9147266,0,0.005,0.72,7.8298375,20.450544,45.54562,1.976747,3.6161764,5.3281254,2.44976,5.3038022,16.19159,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,False,False,False
474,f0474,True,True,True,Pallet_3,context-rich,,560,560,605.9065,605.9065,280,280,2.1316282e-14,1.1928409,1.1928409,label_recomputed,10,39.572,,1.1830219,189948,560,435,435,886.07973,453.83737,453.83737,995.54289,214.21921,165.85092,165.85092,270.91769,35528.452,57.836152,4763.6056,2,2,3,2,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,ground_continuity_pass,False,False,,False,True,True,True,True,False,False,False,False,True
475,f0475,True,True,True,Pallet_2,context-rich,,640,480,499.03144,499.03144,320,240,5.6843419e-14,1.3428972,1.3428972,label_recomputed,10,19.923,,1.3423055,100143,563,307,307,597.70471,315.90808,315.90808,676.05387,322.14536,202.51497,202.51497,380.51274,65239.257,44.579578,31539.325,5,5,6,5,True,True,6,4.0252713e-06,1.5239261e-05,1.5317057e-06,1.2074183e-06,4.0252712e-06,0,0,0,0.61127474,1.3572689,1.7383238,0.30354357,0.50445219,0.53929117,1.0221124,1.4224437,1.5437301,0,0,0.005,1.2441734,3.0430924,3.7723166,0.61650582,1.0038589,1.1070788,1.9848678,2.8125054,3.1211733,0,0,0.06,1.8591908,4.3507614,5.1574467,0.88174492,1.5426051,1.8160531,2.9766562,4.4396519,4.7732442,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
477,f0477,True,True,True,Pallet_1,context-rich,,720,480,605.9065,605.9065,360,240,5.6843419e-14,5.6229082,5.6229082,label_recomputed,10,4.966,,4.9424524,2763,118,29,29,198.22631,32.347986,32.347986,200.84835,86.419734,27.289313,27.289313,90.626029,2358.3351,14.776621,1184.522,4,4,5,4,True,True,5,4.3640937e-06,8.5754656e-06,0.00020197171,5.6632937e-06,6.0584195e-06,0,0.155,0.6,6.5946841,649.33477,1147.3619,0.96601106,20.339323,46.690521,0.84933435,20.125682,22.95131,0,0.305,0.87,21.381039,1180.3759,1554.4999,2.369247,45.660705,49.863937,1.8220481,22.266735,23.33057,0,0.385,0.915,33.386789,1166.6337,1455.0248,3.6674141,48.382659,51.904877,3.0476197,22.945847,25.491559,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,False,False,True
